packet_rate,byte_rate,mean_pkt_size,max_pkt_size,tcp_syn_count,tcp_ack_count,tcp_rst_count,tcp_fin_count,syn_to_ack_ratio,rst_to_syn_ratio,tcp_to_total_ratio,udp_packet_count,udp_to_total_ratio,icmp_packet_count,icmp_to_total_ratio,icmp_echo_request_count,icmp_echo_reply_count,icmp_reply_to_request_ratio,arp_request_count,arp_reply_count,arp_reply_ratio,ip_mac_mapping_changes,dns_query_count,dns_response_count,dns_reply_to_query_ratio,dns_avg_response_size,dns_ttl_mean,stp_packet_count,igmp_packet_count,igmp_join_count,unique_src_ip_count,unique_dst_ip_count,unique_dst_ports,broadcast_pkt_count,multicast_pkt_count,label
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
6,494,82.33,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.6667,2,2,1.0,1,1,0.1667,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
6,494,82.33,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.6667,2,2,1.0,1,1,0.1667,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,598,74.75,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,1,1,0.125,0,0,0,0.0,0.0,0.0,2,0,0,2,2,0,0,0,STP_Spoof
6,512,85.33,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.6667,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,2,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
6,420,70.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,2,0.3333,1,1,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
10,718,71.8,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.4,2,2,1.0,1,1,0.1,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
6,494,82.33,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.6667,2,2,1.0,1,1,0.1667,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
6,494,82.33,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.6667,2,2,1.0,1,1,0.1667,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
6,494,82.33,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.6667,2,2,1.0,1,1,0.1667,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
10,718,71.8,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.4,2,2,1.0,1,1,0.1,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
8,616,77.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,0.5,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,2,2,0,0,0,STP_Spoof
4,392,98.0,98,0,0,0,0,0.0,0.0,0.0,0,0.0,4,1.0,2,2,1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,2,0,0,0,STP_Spoof
